,isactive_engaged,isactive_interested,isactive_subscribed,patient_id,greater1
7980,0,0,0,43140.0,1.0
2667,0,0,0,15846.0,0.0
7138,0,0,0,38371.0,1.0
3223,0,0,0,18559.0,1.0
7693,1,1,0,41431.0,1.0
5392,0,1,0,28825.0,1.0
614,1,1,1,5811.0,1.0
10087,0,0,0,54533.0,1.0
1466,0,1,0,8995.0,1.0
4497,0,1,0,25585.0,1.0
3042,1,1,0,17413.0,1.0
2419,1,1,0,14662.0,1.0
5085,0,1,0,27898.0,1.0
3294,0,0,0,18987.0,1.0
6737,0,1,0,35797.0,1.0
1500,0,0,0,9179.0,1.0
1521,1,1,0,9299.0,1.0
9291,1,1,1,49723.0,1.0
4232,1,1,0,24160.0,1.0
7686,0,1,0,41356.0,1.0
8820,1,1,1,47116.0,1.0
4430,0,0,0,25113.0,1.0
390,0,0,0,4762.0,0.0
10042,0,0,0,54241.0,0.0
7124,1,1,1,38265.0,1.0
5913,1,1,0,31013.0,1.0
8592,1,1,0,46115.0,1.0
4806,0,1,0,26890.0,1.0
9126,0,0,0,48885.0,1.0
8238,1,1,1,44293.0,1.0
8044,0,1,0,43402.0,1.0
9965,0,0,0,53587.0,1.0
3993,1,1,0,22678.0,1.0
9731,1,1,0,52153.0,1.0
6609,0,1,0,35053.0,1.0
5319,1,1,1,28592.0,1.0
10026,0,0,0,54143.0,0.0
7119,0,0,0,38243.0,1.0
2421,0,1,0,14671.0,1.0
5604,0,0,0,29591.0,1.0
1750,0,0,0,10267.0,0.0
9188,0,1,0,49102.0,1.0
9899,0,0,0,53169.0,1.0
338,1,1,1,4593.0,1.0
8407,0,0,0,45215.0,0.0
1341,0,0,0,8416.0,1.0
9724,0,1,0,52118.0,1.0
7982,0,0,0,43153.0,1.0
3640,1,1,0,20739.0,1.0
329,1,1,1,4538.0,1.0
8997,1,1,0,48154.0,1.0
3004,0,1,0,17259.0,1.0
6960,1,1,1,37184.0,1.0
4090,0,0,0,23362.0,1.0
2322,1,1,0,14085.0,1.0
6667,0,0,0,35388.0,1.0
7009,0,1,0,37471.0,1.0
4197,0,0,0,23993.0,1.0
3549,0,0,0,20287.0,1.0
8363,1,1,1,44948.0,1.0
4203,0,0,0,24021.0,1.0
9485,0,1,0,50699.0,1.0
9108,1,1,0,48781.0,1.0
6185,0,0,0,32594.0,1.0
1639,1,1,1,9819.0,1.0
60,0,0,0,2227.0,1.0
1240,1,1,1,8088.0,1.0
5760,0,1,0,30127.0,1.0
5136,1,1,0,28076.0,1.0
2343,0,1,0,14197.0,1.0
2120,1,1,1,12167.0,1.0
1524,1,1,1,9314.0,1.0
7617,1,1,1,41085.0,1.0
153,0,0,0,3661.0,1.0
481,1,1,1,5089.0,1.0
6122,0,1,0,32187.0,1.0
7674,0,1,0,41269.0,1.0
7101,0,0,0,38156.0,1.0
1762,0,0,0,10325.0,1.0
8942,1,1,0,47856.0,1.0
7715,1,1,1,41565.0,1.0
9254,0,0,0,49537.0,0.0
7479,1,1,1,40293.0,1.0
6212,0,0,0,32754.0,1.0
4853,1,1,0,26999.0,1.0
2711,0,0,0,16031.0,1.0
6766,0,0,0,35945.0,0.0
4150,0,0,0,23730.0,0.0
1333,0,0,0,8388.0,1.0
8378,0,0,0,45090.0,1.0
9564,1,1,0,51193.0,1.0
9935,0,0,0,53332.0,
9295,0,0,0,49741.0,1.0
3850,0,0,0,21886.0,1.0
8340,0,0,0,44830.0,0.0
4124,0,0,0,23601.0,0.0
9135,0,1,0,48910.0,1.0
4788,0,0,0,26796.0,1.0
2866,1,1,0,16678.0,1.0
1386,1,1,1,8602.0,1.0
5941,0,0,0,31199.0,1.0
3067,0,1,0,17569.0,1.0
9231,0,0,0,49486.0,1.0
3629,0,0,0,20673.0,1.0
9634,0,0,0,51609.0,1.0
9121,1,1,0,48851.0,1.0
3028,1,1,0,17330.0,1.0
2969,0,0,0,17139.0,1.0
8646,0,1,0,46264.0,1.0
6136,1,1,0,32290.0,1.0
8801,0,1,0,46999.0,1.0
4263,1,1,0,24254.0,1.0
645,0,0,0,5948.0,1.0
9834,0,0,0,52655.0,0.0
2074,1,1,0,11889.0,1.0
341,0,0,0,4596.0,1.0
8041,1,1,0,43382.0,1.0
1622,0,0,0,9707.0,1.0
7141,0,1,0,38385.0,1.0
5796,1,1,1,30328.0,1.0
7184,0,1,0,38547.0,1.0
8232,0,0,0,44272.0,0.0
5475,0,0,0,29101.0,1.0
9427,1,1,1,50408.0,1.0
74,1,1,1,2299.0,1.0
10079,0,1,0,54462.0,1.0
8633,1,1,0,46244.0,1.0
9404,0,1,0,50245.0,1.0
2051,1,1,1,11703.0,1.0
2541,0,0,0,15227.0,1.0
1301,1,1,1,8295.0,1.0
5877,1,1,0,30863.0,1.0
7368,0,0,0,39712.0,1.0
1304,1,1,1,8300.0,1.0
8428,0,0,0,45267.0,0.0
9267,0,0,0,49615.0,0.0
2599,0,0,0,15473.0,1.0
2573,0,0,0,15339.0,1.0
3186,0,1,0,18376.0,1.0
2768,0,0,0,16295.0,1.0
4831,0,0,0,26958.0,0.0
4223,0,0,0,24134.0,1.0
9830,0,0,0,52638.0,1.0
2106,1,1,1,12056.0,1.0
2679,1,1,0,15938.0,1.0
1387,0,0,0,8607.0,0.0
9103,0,0,0,48736.0,1.0
9840,0,1,0,52681.0,1.0
7083,1,1,1,38035.0,1.0
1279,1,1,1,8234.0,1.0
804,1,1,1,6439.0,1.0
1555,0,0,0,9427.0,0.0
9665,1,1,0,51762.0,1.0
4566,1,1,1,25918.0,1.0
9850,1,1,1,52759.0,1.0
4841,1,1,1,26980.0,1.0
3594,0,0,0,20469.0,1.0
6035,0,0,0,31725.0,0.0
6852,0,1,0,36412.0,1.0
8705,1,1,0,46579.0,1.0
4177,1,1,0,23883.0,1.0
1308,1,1,0,8310.0,1.0
3452,0,0,0,19762.0,1.0
3695,0,0,0,20960.0,1.0
4242,0,0,0,24190.0,1.0
2198,0,0,0,12923.0,1.0
8966,0,0,0,47969.0,1.0
4425,0,0,0,25099.0,1.0
6150,0,0,0,32359.0,1.0
943,0,0,0,6980.0,1.0
822,0,0,0,6499.0,1.0
5005,0,1,0,27594.0,1.0
6612,0,0,0,35087.0,1.0
8356,1,1,0,44916.0,1.0
5619,0,0,0,29666.0,1.0
4547,0,0,0,25812.0,1.0
2538,1,1,0,15220.0,1.0
5207,0,0,0,28268.0,1.0
9693,0,0,0,51944.0,0.0
9182,0,0,0,49062.0,1.0
3054,0,0,0,17507.0,1.0
3675,1,1,0,20885.0,1.0
7776,0,1,0,41912.0,1.0
7218,1,1,0,38796.0,1.0
6722,0,1,0,35669.0,1.0
3300,0,1,0,19001.0,1.0
3310,0,0,0,19034.0,1.0
7221,1,1,0,38843.0,1.0
8519,0,0,0,45725.0,1.0
5954,1,1,0,31316.0,1.0
832,0,1,0,6535.0,1.0
3462,0,0,0,19816.0,1.0
7643,0,0,0,41199.0,1.0
54,1,1,1,2187.0,1.0
3451,0,0,0,19760.0,1.0
6305,1,1,1,33253.0,1.0
1481,0,0,0,9075.0,1.0
4873,0,1,0,27083.0,1.0
8038,0,0,0,43373.0,0.0
3335,1,1,0,19202.0,1.0
6016,1,1,1,31614.0,1.0
4926,0,1,0,27329.0,1.0
5797,0,0,0,30330.0,0.0
10015,0,0,0,53962.0,1.0
5083,0,0,0,27893.0,1.0
6645,0,0,0,35283.0,0.0
5490,0,1,0,29152.0,1.0
768,0,1,0,6285.0,1.0
2065,1,1,0,11831.0,1.0
9679,1,1,0,51877.0,1.0
7311,1,1,0,39360.0,1.0
8477,1,1,1,45512.0,1.0
4524,0,0,0,25726.0,0.0
2717,1,1,0,16053.0,1.0
2079,0,0,0,11904.0,1.0
8914,0,1,0,47722.0,1.0
951,0,0,0,7042.0,0.0
8058,1,1,1,43454.0,1.0
2482,0,0,0,14967.0,1.0
1759,0,0,0,10307.0,1.0
4422,0,0,0,25089.0,0.0
6704,0,0,0,35570.0,0.0
5182,0,0,0,28202.0,1.0
8533,0,1,0,45762.0,1.0
3701,0,1,0,21020.0,1.0
4243,0,0,0,24191.0,1.0
688,1,1,1,6094.0,1.0
3432,0,1,0,19692.0,1.0
4944,0,0,0,27419.0,1.0
966,0,0,0,7108.0,1.0
9663,1,1,1,51753.0,1.0
2713,0,1,0,16042.0,1.0
4757,0,0,0,26688.0,1.0
9725,0,1,0,52129.0,1.0
6320,0,0,0,33429.0,1.0
5975,0,0,0,31445.0,1.0
3572,0,1,0,20378.0,1.0
5299,0,0,0,28548.0,1.0
1990,0,0,0,11434.0,1.0
1205,1,1,1,7919.0,1.0
4971,0,0,0,27527.0,1.0
9907,0,0,0,53189.0,1.0
6783,0,0,0,36013.0,1.0
3600,0,0,0,20494.0,1.0
6490,1,1,0,34476.0,1.0
8609,0,0,0,46166.0,1.0
10164,0,0,0,54945.0,1.0
8070,0,0,0,43521.0,1.0
8577,1,1,0,46022.0,1.0
7973,1,1,0,43110.0,1.0
1625,1,1,1,9741.0,
536,0,0,0,5401.0,1.0
8766,0,0,0,46808.0,1.0
7970,0,0,0,43093.0,0.0
4212,0,1,0,24077.0,1.0
6456,1,1,0,34268.0,1.0
3507,0,1,0,20038.0,1.0
8393,1,1,0,45130.0,1.0
7112,0,0,0,38193.0,0.0
2708,0,0,0,16021.0,1.0
5031,0,0,0,27705.0,0.0
6514,0,0,0,34603.0,1.0
4662,0,1,0,26303.0,1.0
4021,0,0,0,22839.0,0.0
1854,0,1,0,10685.0,1.0
9601,0,0,0,51414.0,1.0
2872,0,0,0,16697.0,1.0
3030,1,1,1,17337.0,1.0
1645,0,0,0,9859.0,0.0
3417,0,0,0,19640.0,1.0
3476,0,1,0,19898.0,1.0
9732,0,0,0,52157.0,1.0
1792,1,1,1,10414.0,1.0
3797,0,0,0,21585.0,1.0
3368,0,0,0,19405.0,1.0
7196,0,0,0,38601.0,1.0
9822,1,1,0,52594.0,1.0
5109,1,1,0,27956.0,1.0
6024,0,0,0,31656.0,1.0
8795,1,1,0,46967.0,1.0
9469,0,1,0,50598.0,1.0
126,0,0,0,3334.0,1.0
5959,1,1,1,31362.0,1.0
3876,0,0,0,22031.0,1.0
4451,1,1,0,25317.0,1.0
7147,0,1,0,38395.0,1.0
3531,0,0,0,20201.0,1.0
827,0,1,0,6511.0,1.0
7790,1,1,1,42070.0,1.0
984,0,0,0,7158.0,0.0
7783,1,1,0,41982.0,1.0
2443,1,1,0,14742.0,1.0
8554,1,1,1,45866.0,1.0
345,0,0,0,4604.0,1.0
814,1,1,1,6478.0,1.0
6166,0,0,0,32400.0,1.0
5779,0,0,0,30226.0,1.0
2116,0,0,0,12129.0,
793,1,1,1,6423.0,1.0
6898,0,0,0,36774.0,1.0
2674,0,1,0,15920.0,1.0
94,1,1,1,2530.0,1.0
4225,0,1,0,24141.0,1.0
3756,1,1,0,21310.0,1.0
2891,0,0,0,16745.0,0.0
2371,0,1,0,14338.0,1.0
9563,0,0,0,51191.0,1.0
3228,1,1,0,18588.0,1.0
7863,0,1,0,42443.0,1.0
6359,0,1,0,33702.0,1.0
9370,0,0,0,50055.0,1.0
7326,0,0,0,39446.0,1.0
6028,0,1,0,31703.0,1.0
1865,1,1,1,10748.0,1.0
4612,0,1,0,26168.0,1.0
2645,0,1,0,15694.0,1.0
2243,0,1,0,13322.0,1.0
5373,0,1,0,28761.0,1.0
2336,1,1,0,14183.0,1.0
950,1,1,1,7038.0,1.0
1120,0,1,0,7604.0,1.0
2204,0,0,0,12984.0,1.0
419,1,1,1,4865.0,1.0
922,1,1,1,6909.0,1.0
8669,0,1,0,46374.0,1.0
5408,0,0,0,28886.0,1.0
5788,0,0,0,30261.0,1.0
5742,1,1,1,30041.0,1.0
7667,1,1,0,41247.0,1.0
5567,0,0,0,29427.0,1.0
8135,0,1,0,43805.0,1.0
1202,0,0,0,7912.0,1.0
5765,0,0,0,30136.0,1.0
8389,0,1,0,45116.0,1.0
1970,0,0,0,11365.0,1.0
4018,1,1,1,22801.0,1.0
3687,0,1,0,20931.0,1.0
1997,0,0,0,11444.0,1.0
4033,0,0,0,22959.0,1.0
1248,1,1,1,8115.0,1.0
2192,0,1,0,12851.0,1.0
2712,1,1,0,16034.0,1.0
9184,0,0,0,49065.0,1.0
2190,1,1,0,12844.0,1.0
4670,1,1,1,26329.0,1.0
5142,0,0,0,28099.0,1.0
5984,0,0,0,31472.0,1.0
6565,1,1,1,34815.0,1.0
7804,1,1,0,42155.0,1.0
6943,0,1,0,37015.0,1.0
2136,0,1,0,12325.0,1.0
1065,0,0,0,7469.0,1.0
600,0,0,0,5752.0,1.0
4227,1,1,0,24143.0,1.0
7577,0,1,0,40824.0,1.0
77,1,1,0,2339.0,1.0
7546,1,1,0,40726.0,1.0
2898,0,0,0,16761.0,1.0
4820,0,0,0,26929.0,0.0
9477,1,1,0,50626.0,1.0
6413,0,1,0,34014.0,1.0
9064,0,0,0,48486.0,0.0
8007,0,1,0,43226.0,1.0
5468,1,1,0,29072.0,1.0
5951,0,1,0,31299.0,1.0
3391,0,0,0,19548.0,1.0
5415,0,0,0,28900.0,1.0
2560,0,0,0,15306.0,0.0
8162,0,0,0,43902.0,1.0
2635,1,1,1,15662.0,1.0
5256,0,0,0,28426.0,0.0
3530,0,0,0,20200.0,1.0
8567,0,0,0,45936.0,1.0
1908,0,0,0,11016.0,1.0
235,0,0,0,4105.0,1.0
1604,1,1,1,9621.0,1.0
7984,0,0,0,43160.0,0.0
3490,0,1,0,19945.0,1.0
1994,1,1,1,11440.0,1.0
2824,0,0,0,16533.0,1.0
9460,0,1,0,50550.0,1.0
1342,0,0,0,8417.0,1.0
8512,0,0,0,45708.0,0.0
1619,1,1,1,9679.0,1.0
5287,1,1,0,28521.0,1.0
2060,0,1,0,11758.0,1.0
10140,0,0,0,54823.0,1.0
2219,1,1,0,13142.0,1.0
6038,1,1,0,31753.0,1.0
260,0,0,0,4202.0,1.0
9746,0,0,0,52229.0,1.0
9093,1,1,1,48696.0,1.0
3744,0,0,0,21251.0,1.0
2026,0,0,0,11552.0,1.0
6988,0,0,0,37349.0,1.0
4234,0,0,0,24162.0,0.0
1917,1,1,1,11046.0,1.0
1828,1,1,0,10538.0,1.0
6233,0,0,0,32826.0,1.0
9507,0,0,0,50852.0,0.0
6283,0,0,0,33190.0,1.0
4208,0,0,0,24053.0,1.0
224,0,0,0,4086.0,1.0
8915,0,0,0,47731.0,1.0
6469,0,0,0,34319.0,1.0
9589,1,1,1,51374.0,1.0
846,0,0,0,6561.0,1.0
4289,1,1,0,24390.0,1.0
5560,0,0,0,29380.0,0.0
2551,0,0,0,15267.0,1.0
117,1,1,1,2631.0,1.0
8837,1,1,0,47254.0,1.0
5966,1,1,1,31399.0,1.0
8195,0,1,0,44100.0,1.0
8659,0,1,0,46333.0,1.0
7489,1,1,0,40373.0,1.0
5,1,1,1,1243.0,1.0
5342,0,0,0,28639.0,1.0
9111,0,1,0,48801.0,1.0
4324,0,0,0,24573.0,1.0
1063,0,1,0,7467.0,1.0
2590,1,1,0,15438.0,1.0
8434,0,1,0,45317.0,1.0
3735,1,1,1,21234.0,1.0
3517,0,1,0,20138.0,1.0
6986,0,0,0,37301.0,1.0
6767,0,1,0,35948.0,1.0
5622,0,1,0,29678.0,1.0
1605,1,1,1,9622.0,1.0
1733,1,1,1,10189.0,1.0
9516,0,0,0,50945.0,1.0
3812,1,1,1,21635.0,1.0
9805,0,0,0,52521.0,1.0
1761,1,1,1,10322.0,1.0
5401,0,0,0,28871.0,1.0
2739,0,0,0,16172.0,1.0
2472,0,0,0,14944.0,0.0
6738,0,0,0,35805.0,1.0
6891,0,0,0,36701.0,1.0
7943,0,0,0,42912.0,1.0
4206,0,0,0,24036.0,1.0
6371,0,1,0,33736.0,1.0
9361,0,1,0,50030.0,1.0
232,0,0,0,4098.0,1.0
8258,0,0,0,44461.0,1.0
7561,0,1,0,40758.0,1.0
6168,1,1,1,32419.0,1.0
3596,1,1,0,20473.0,1.0
6288,1,1,1,33198.0,1.0
4632,0,0,0,26222.0,0.0
125,1,1,1,3313.0,1.0
7641,0,1,0,41197.0,1.0
6229,0,0,0,32820.0,0.0
1296,1,1,1,8286.0,1.0
1976,0,0,0,11382.0,1.0
9659,1,1,1,51711.0,1.0
9613,0,1,0,51517.0,1.0
5750,1,1,1,30095.0,1.0
8152,1,1,1,43857.0,1.0
3086,1,1,0,17676.0,1.0
9451,1,1,1,50520.0,1.0
6882,0,1,0,36648.0,1.0
9480,1,1,0,50632.0,1.0
7673,0,0,0,41261.0,0.0
3345,1,1,0,19278.0,1.0
8172,0,0,0,43941.0,1.0
9597,0,0,0,51389.0,1.0
5870,1,1,1,30764.0,1.0
6506,0,0,0,34566.0,1.0
2797,0,0,0,16431.0,0.0
918,0,0,0,6890.0,0.0
1646,0,1,0,9862.0,1.0
5122,0,0,0,28013.0,1.0
5126,0,0,0,28025.0,0.0
4621,0,0,0,26199.0,1.0
6809,0,0,0,36182.0,1.0
364,0,0,0,4665.0,1.0
2125,0,0,0,12233.0,0.0
8150,0,0,0,43851.0,1.0
8717,1,1,0,46619.0,1.0
55,0,1,0,2188.0,1.0
638,1,1,1,5927.0,1.0
302,1,1,1,4440.0,1.0
5811,0,1,0,30414.0,1.0
1276,0,0,0,8231.0,1.0
4432,0,0,0,25133.0,1.0
3644,0,1,0,20753.0,1.0
4143,0,0,0,23688.0,1.0
2878,0,0,0,16716.0,1.0
6493,1,1,0,34483.0,1.0
5240,0,1,0,28377.0,1.0
9583,0,0,0,51328.0,1.0
6937,1,1,0,36933.0,1.0
7240,0,0,0,38901.0,1.0
2593,0,0,0,15442.0,1.0
2393,0,0,0,14521.0,1.0
523,1,1,1,5325.0,1.0
6376,0,0,0,33744.0,0.0
6981,0,0,0,37267.0,1.0
6677,1,1,1,35447.0,1.0
3900,1,1,0,22110.0,1.0
9815,0,0,0,52562.0,1.0
5585,0,1,0,29486.0,1.0
9535,0,0,0,51062.0,1.0
7956,0,0,0,42986.0,1.0
7570,0,0,0,40781.0,1.0
6777,0,0,0,36002.0,1.0
671,1,1,1,6047.0,1.0
4188,1,1,1,23945.0,1.0
666,0,0,0,6028.0,1.0
3266,1,1,1,18864.0,1.0
1887,1,1,1,10879.0,1.0
8472,1,1,0,45494.0,1.0
9091,1,1,1,48690.0,1.0
7687,0,1,0,41362.0,1.0
6031,0,1,0,31713.0,1.0
6090,0,0,0,31983.0,1.0
6238,0,0,0,32881.0,1.0
7350,0,0,0,39587.0,1.0
7830,0,1,0,42220.0,1.0
760,1,1,1,6267.0,1.0
6254,0,0,0,32969.0,1.0
1906,1,1,0,11008.0,1.0
3818,0,0,0,21681.0,1.0
6269,0,0,0,33125.0,1.0
4300,0,1,0,24455.0,1.0
5569,1,1,1,29434.0,1.0
7941,0,0,0,42886.0,1.0
4164,0,0,0,23836.0,1.0
5971,0,0,0,31427.0,1.0
3579,1,1,0,20418.0,1.0
2832,1,1,1,16569.0,1.0
5449,0,1,0,29037.0,1.0
3472,0,0,0,19852.0,1.0
6327,0,0,0,33473.0,1.0
137,1,1,1,3480.0,1.0
7043,0,1,0,37752.0,1.0
4892,0,0,0,27165.0,1.0
2180,0,0,0,12753.0,1.0
7730,0,0,0,41664.0,1.0
3177,0,0,0,18314.0,1.0
4854,1,1,0,27000.0,1.0
4637,0,0,0,26233.0,1.0
5115,1,1,0,27986.0,1.0
7648,0,0,0,41205.0,1.0
4261,1,1,0,24252.0,1.0
1331,0,0,0,8383.0,0.0
7002,0,0,0,37414.0,0.0
6941,1,1,0,37002.0,1.0
8017,1,1,0,43254.0,1.0
6241,1,1,0,32884.0,1.0
10173,0,1,0,55027.0,1.0
6881,0,1,0,36645.0,1.0
4530,1,1,0,25750.0,1.0
4673,0,0,0,26335.0,0.0
6996,0,0,0,37375.0,0.0
1252,1,1,0,8130.0,1.0
3374,0,0,0,19428.0,0.0
2814,0,0,0,16498.0,1.0
4719,0,0,0,26504.0,1.0
6544,1,1,0,34733.0,1.0
4858,0,0,0,27007.0,1.0
7901,0,0,0,42673.0,1.0
8580,0,0,0,46031.0,1.0
8427,1,1,1,45263.0,1.0
1077,1,1,1,7498.0,1.0
4363,1,1,0,24747.0,1.0
770,0,0,0,6312.0,1.0
8865,0,1,0,47404.0,1.0
249,0,0,0,4154.0,1.0
7239,0,0,0,38900.0,1.0
3419,0,0,0,19645.0,1.0
4976,0,0,0,27536.0,1.0
4544,0,0,0,25807.0,1.0
5565,0,0,0,29421.0,1.0
7939,1,1,0,42840.0,1.0
716,1,1,1,6156.0,1.0
9833,0,0,0,52650.0,1.0
2048,0,0,0,11693.0,1.0
5997,1,1,1,31511.0,1.0
6600,1,1,1,35004.0,1.0
7245,0,1,0,38936.0,1.0
4178,0,0,0,23884.0,1.0
4809,0,0,0,26902.0,1.0
9661,0,1,0,51727.0,1.0
7140,1,1,0,38382.0,1.0
7190,1,1,1,38580.0,1.0
1460,1,1,1,8966.0,1.0
5989,0,0,0,31482.0,1.0
2000,0,0,0,11463.0,1.0
8175,0,1,0,43952.0,1.0
404,0,1,0,4814.0,1.0
384,0,0,0,4742.0,1.0
9626,0,0,0,51591.0,1.0
9666,0,0,0,51766.0,1.0
1633,0,1,0,9780.0,0.0
9735,1,1,0,52170.0,1.0
4784,1,1,0,26786.0,1.0
9635,0,0,0,51610.0,1.0
6970,0,0,0,37229.0,1.0
3925,0,0,0,22276.0,1.0
4158,0,0,0,23764.0,1.0
7449,0,0,0,40234.0,0.0
8415,0,1,0,45231.0,1.0
2193,0,0,0,12857.0,1.0
1015,0,1,0,7282.0,1.0
5124,0,0,0,28019.0,0.0
7418,1,1,1,40020.0,1.0
7409,0,1,0,39917.0,1.0
8989,1,1,0,48093.0,1.0
2871,0,0,0,16695.0,1.0
9,1,1,1,1405.0,1.0
1838,1,1,1,10613.0,1.0
4804,0,0,0,26888.0,1.0
255,1,1,1,4177.0,1.0
7026,0,1,0,37577.0,1.0
5713,0,0,0,29920.0,0.0
3324,1,1,0,19158.0,1.0
7714,0,1,0,41556.0,1.0
1581,1,1,1,9540.0,1.0
924,0,0,0,6916.0,1.0
2779,0,0,0,16375.0,1.0
7891,1,1,1,42598.0,1.0
6132,1,1,1,32257.0,1.0
5320,0,0,0,28593.0,1.0
7312,0,1,0,39361.0,1.0
7102,0,1,0,38159.0,1.0
6042,0,1,0,31792.0,1.0
3775,0,0,0,21430.0,1.0
4835,0,0,0,26967.0,1.0
4964,0,1,0,27502.0,1.0
539,0,1,0,5415.0,1.0
7483,0,0,0,40325.0,1.0
2745,0,0,0,16185.0,1.0
3719,0,0,0,21135.0,1.0
6819,0,1,0,36257.0,1.0
9337,0,0,0,49934.0,1.0
4468,0,0,0,25366.0,1.0
667,0,0,0,6034.0,1.0
7575,0,0,0,40787.0,1.0
8549,0,0,0,45852.0,1.0
5063,0,0,0,27817.0,1.0
1353,1,1,0,8447.0,1.0
7114,0,0,0,38201.0,1.0
9956,0,1,0,53518.0,1.0
8662,0,0,0,46353.0,1.0
2703,0,0,0,16006.0,0.0
3330,0,1,0,19191.0,1.0
8053,0,0,0,43445.0,1.0
3584,0,0,0,20436.0,1.0
9619,0,0,0,51556.0,1.0
5645,1,1,1,29780.0,1.0
3376,1,1,0,19442.0,1.0
1256,1,1,1,8149.0,1.0
6190,0,0,0,32617.0,1.0
9442,0,0,0,50503.0,1.0
5348,0,0,0,28650.0,0.0
4175,1,1,0,23879.0,1.0
4910,0,1,0,27272.0,1.0
1852,1,1,1,10676.0,1.0
6316,1,1,0,33360.0,1.0
10038,0,0,0,54229.0,1.0
2105,0,0,0,12028.0,1.0
133,1,1,1,3414.0,1.0
5029,0,1,0,27700.0,1.0
928,1,1,1,6933.0,1.0
823,0,1,0,6501.0,1.0
7576,0,0,0,40795.0,0.0
1531,1,1,1,9331.0,1.0
1214,0,0,0,7950.0,1.0
504,0,0,0,5219.0,1.0
6530,1,1,0,34654.0,1.0
3072,1,1,0,17588.0,1.0
9576,1,1,0,51292.0,1.0
9086,1,1,0,48644.0,1.0
8647,0,0,0,46267.0,1.0
6619,0,0,0,35104.0,1.0
9273,1,1,1,49649.0,1.0
3709,0,0,0,21054.0,0.0
9761,0,0,0,52263.0,1.0
4849,0,0,0,26992.0,0.0
4748,0,0,0,26625.0,1.0
4268,0,0,0,24274.0,1.0
10063,0,1,0,54327.0,1.0
8905,0,0,0,47648.0,1.0
4186,0,1,0,23931.0,1.0
5301,0,0,0,28551.0,1.0
2923,0,1,0,16930.0,1.0
6588,1,1,0,34909.0,1.0
1810,0,0,0,10450.0,1.0
3486,0,0,0,19940.0,1.0
7419,0,0,0,40026.0,1.0
3141,1,1,1,18016.0,1.0
9347,0,0,0,50000.0,1.0
1324,0,0,0,8362.0,1.0
4312,0,1,0,24497.0,1.0
7494,0,0,0,40407.0,1.0
8702,1,1,1,46549.0,1.0
8691,0,1,0,46515.0,1.0
9682,1,1,0,51902.0,1.0
9580,1,1,0,51316.0,1.0
5541,0,0,0,29266.0,1.0
6172,0,0,0,32444.0,1.0
1540,1,1,0,9363.0,1.0
9409,1,1,0,50287.0,1.0
2681,0,1,0,15942.0,1.0
10067,0,0,0,54350.0,0.0
6313,0,0,0,33355.0,1.0
1191,0,0,0,7861.0,1.0
5293,0,1,0,28538.0,1.0
1542,0,0,0,9380.0,1.0
7056,1,1,1,37866.0,1.0
2539,0,1,0,15221.0,1.0
953,1,1,0,7072.0,1.0
7241,0,0,0,38914.0,1.0
6731,0,0,0,35730.0,0.0
4846,0,0,0,26987.0,1.0
6801,0,1,0,36160.0,1.0
8010,1,1,1,43232.0,1.0
4330,0,0,0,24629.0,1.0
8924,1,1,1,47775.0,1.0
5334,0,0,0,28622.0,1.0
7330,0,0,0,39454.0,1.0
9348,1,1,0,50003.0,1.0
4729,0,0,0,26552.0,1.0
6541,0,0,0,34695.0,1.0
5305,0,0,0,28566.0,1.0
5161,0,0,0,28153.0,1.0
7860,0,0,0,42428.0,1.0
2156,0,0,0,12482.0,1.0
1062,1,1,1,7452.0,1.0
1167,0,0,0,7725.0,1.0
3636,0,0,0,20726.0,1.0
7651,0,0,0,41209.0,1.0
5588,1,1,1,29521.0,1.0
7192,0,0,0,38592.0,1.0
4491,1,1,0,25553.0,1.0
7266,1,1,1,39139.0,1.0
4980,0,1,0,27544.0,1.0
8335,0,0,0,44807.0,0.0
10137,0,1,0,54775.0,1.0
4946,0,0,0,27423.0,1.0
2782,0,0,0,16383.0,1.0
717,1,1,1,6157.0,1.0
2502,1,1,0,15036.0,1.0
4360,0,1,0,24742.0,1.0
4171,1,1,0,23866.0,1.0
8082,0,0,0,43564.0,0.0
9943,1,1,0,53428.0,1.0
395,1,1,1,4773.0,1.0
7186,0,0,0,38553.0,1.0
10006,0,0,0,53852.0,0.0
4492,0,0,0,25563.0,1.0
1365,0,0,0,8493.0,1.0
9705,1,1,0,52025.0,1.0
8787,0,0,0,46907.0,1.0
5917,0,0,0,31026.0,1.0
4968,0,0,0,27517.0,1.0
2914,0,0,0,16869.0,1.0
5644,0,1,0,29774.0,1.0
3766,1,1,1,21378.0,1.0
3440,0,0,0,19704.0,1.0
7357,0,1,0,39652.0,1.0
6806,0,0,0,36171.0,1.0
2143,0,0,0,12367.0,1.0
5104,0,0,0,27932.0,0.0
5073,0,1,0,27835.0,1.0
1571,1,1,1,9491.0,1.0
4079,0,0,0,23278.0,1.0
1122,0,0,0,7606.0,1.0
2786,0,0,0,16388.0,1.0
2967,0,1,0,17134.0,1.0
2504,0,0,0,15048.0,1.0
5988,0,0,0,31481.0,1.0
8867,1,1,0,47417.0,1.0
7164,0,1,0,38440.0,1.0
728,0,0,0,6176.0,1.0
7587,0,1,0,40887.0,1.0
7543,1,1,1,40709.0,1.0
412,0,0,0,4827.0,1.0
